time,price,turnover,vol
155935,2591.8862,1901102393,4009752.513
155940,2591.847,1901717993,4011291.801
155945,2591.3304,1902791093,4013649.754
155950,2591.6606,1903354643,4015094.992
155955,2591.5661,1905774743,4018834.27
160000,2590.9213,1907644043,4021288.725
160005,2591.074,1909760943,4023681.334
160010,2591.1736,1910712393,4025676.793
160015,2591.1736,1910712393,4025676.793
160020,2591.1736,1910712393,4025676.793
160025,2591.1736,1910712393,4025676.793
160030,2591.1736,1910712393,4025676.793
160035,2591.1736,1910712393,4025676.793
160040,2591.1736,1910712393,4025676.793
160045,2591.1736,1910712393,4025676.793
160050,2591.1736,1910712393,4025676.793
160055,2591.1736,1910712393,4025676.793
160100,2591.1736,1910712393,4025676.793
160105,2591.1736,1910712393,4025676.793
160110,2591.1736,1910712393,4025676.793
160115,2591.1736,1910712393,4025676.793
160120,2591.1736,1910712393,4025676.793
160125,2591.1736,1910712393,4025676.793
160130,2591.1736,1910712393,4025676.793
160135,2591.1736,1910712393,4025676.793
160140,2591.1736,1910712393,4025676.793
160145,2591.1736,1910712393,4025676.793
160150,2591.1736,1910712393,4025676.793
160155,2591.1736,1910712393,4025676.793
160200,2591.1736,1910712393,4025676.793
160205,2591.1736,1910712393,4025676.793
160210,2591.1736,1910712393,4025676.793
160215,2591.1736,1910712393,4025676.793
160220,2591.1736,1910712393,4025676.793
160225,2591.1736,1910712393,4025676.793
160230,2591.1736,1910712393,4025676.793
160235,2591.1736,1910712393,4025676.793
160240,2591.1736,1910712393,4025676.793
160245,2591.1736,1910712393,4025676.793
160250,2591.1736,1910712393,4025676.793
160255,2591.1736,1910712393,4025676.793
160300,2591.1736,1910712393,4025676.793
160305,2591.1736,1910712393,4025676.793
160310,2591.1736,1910712393,4025676.793
160315,2591.1736,1910712393,4025676.793
160320,2591.1736,1910712393,4025676.793
160325,2591.1736,1910712393,4025676.793
160330,2591.1736,1910712393,4025676.793
160335,2591.1736,1910712393,4025676.793
160340,2591.1736,1910712393,4025676.793
160345,2591.1736,1910712393,4025676.793
160350,2591.1736,1910712393,4025676.793
160355,2591.1736,1910712393,4025676.793
160400,2591.1736,1910712393,4025676.793
160405,2591.1736,1910712393,4025676.793
160410,2591.1736,1910712393,4025676.793
160415,2591.1736,1910712393,4025676.793
160420,2591.1736,1910712393,4025676.793
160425,2591.1736,1910712393,4025676.793
160430,2591.1736,1910712393,4025676.793
160435,2591.1736,1910712393,4025676.793
160440,2591.1736,1910712393,4025676.793
160445,2591.1736,1910712393,4025676.793
160450,2591.1736,1910712393,4025676.793
160455,2591.1736,1910712393,4025676.793
160500,2591.1736,1910712393,4025676.793
160505,2591.1736,1910712393,4025676.793
160510,2591.1736,1910712393,4025676.793
160515,2591.1736,1910712393,4025676.793
160520,2591.1736,1910712393,4025676.793
160525,2591.1736,1910712393,4025676.793
160530,2591.1736,1910712393,4025676.793
160535,2591.1736,1910712393,4025676.793
160540,2591.1736,1910712393,4025676.793
160545,2591.1736,1910712393,4025676.793
160550,2591.1736,1910712393,4025676.793
160555,2591.1736,1910712393,4025676.793
160600,2591.1736,1910712393,4025676.793
160605,2591.1736,1910712393,4025676.793
160610,2591.1736,1910712393,4025676.793
160615,2591.1736,1910712393,4025676.793
160620,2591.1736,1910712393,4025676.793
160625,2591.1736,1910712393,4025676.793
160630,2591.1736,1910712393,4025676.793
160635,2591.1736,1910712393,4025676.793
160640,2591.1736,1910712393,4025676.793
160645,2591.1736,1910712393,4025676.793
160650,2591.1736,1910712393,4025676.793
160655,2591.1736,1910712393,4025676.793
160700,2591.1736,1910712393,4025676.793
160705,2591.1736,1910712393,4025676.793
160710,2591.1736,1910712393,4025676.793
160715,2591.1736,1910712393,4025676.793
160720,2591.1736,1910712393,4025676.793
160725,2591.1736,1910712393,4025676.793
160730,2591.1736,1910712393,4025676.793
160735,2591.1736,1910712393,4025676.793
160740,2591.1736,1910712393,4025676.793
160745,2591.1736,1910712393,4025676.793
160750,2591.1736,1910712393,4025676.793
160755,2591.1736,1910712393,4025676.793
160800,2591.1736,1910712393,4025676.793
160805,2591.1736,1910712393,4025676.793
160810,2591.1736,1910712393,4025676.793
160815,2593.2368,2063853193,4351805.259
160820,2593.2368,2063853193,4351805.259
160825,2593.2368,2063853193,4351805.259
160830,2593.2368,2063853193,4351805.259
160835,2593.2368,2063853193,4351805.259
160840,2593.2368,2063853193,4351805.259
160845,2593.2368,2063853193,4351805.259
160850,2593.2368,2063853193,4351805.259
160855,2593.2368,2063853193,4351805.259
160900,2593.2368,2063853193,4351805.259
160905,2593.2368,2063853193,4351805.259
160910,2593.2368,2063853193,4351805.259
160915,2593.2368,2063853193,4351805.259
160920,2593.2368,2063853193,4351805.259
160925,2593.2368,2063853193,4351805.259
160930,2593.2368,2063853193,4351805.259
160935,2593.2368,2063853193,4351805.259
160940,2593.2368,2063853193,4351805.259
160945,2593.2368,2063853193,4351805.259
160950,2593.2368,2063853193,4351805.259
160955,2593.2368,2063853193,4351805.259
161000,2593.2368,2063853193,4351805.259
161005,2593.2368,2063853193,4351805.259
161010,2593.2368,2063853193,4351805.259
161015,2593.2368,2063853193,4351805.259
161020,2593.2368,2063853193,4351805.259
161025,2593.2368,2063853193,4351805.259
161030,2593.2368,2063853193,4351805.259
161035,2593.2368,2063853193,4351805.259
161040,2593.2368,2063853193,4351805.259
161045,2593.2368,2063853193,4351805.259
161050,2593.2368,2063853193,4351805.259
161055,2593.2368,2063853193,4351805.259
161100,2593.2368,2063853193,4351805.259
161105,2593.2368,2063853193,4351805.259
161110,2593.2368,2063853193,4351805.259
161115,2593.2368,2063853193,4351805.259
161120,2593.2368,2063853193,4351805.259
161125,2593.2368,2063853193,4351805.259
161130,2593.2368,2063853193,4351805.259
161135,2593.2368,2063853193,4351805.259
161140,2593.2368,2063853193,4351805.259
161145,2593.2368,2063853193,4351805.259
161150,2593.2368,2063853193,4351805.259
161155,2593.2368,2063853193,4351805.259
161200,2593.2368,2063853193,4351805.259
161205,2593.2368,2063853193,4351805.259
161210,2593.2368,2063853193,4351805.259
161215,2593.2368,2063853193,4351805.259
161220,2593.2368,2063853193,4351805.259
161225,2593.2368,2063853193,4351805.259
161230,2593.2368,2063853193,4351805.259
161235,2593.2368,2063853193,4351805.259
161240,2593.2368,2063853193,4351805.259
161245,2593.2368,2063853193,4351805.259
161250,2593.2368,2063853193,4351805.259
161255,2593.2368,2063853193,4351805.259
161300,2593.2368,2063853193,4351805.259
161305,2593.2368,2063853193,4351805.259
161310,2593.2368,2063853193,4351805.259
161315,2593.2368,2063853193,4351805.259
161320,2593.2368,2063853193,4351805.259
161325,2593.2368,2063853193,4351805.259
161330,2593.2368,2063853193,4351805.259
161335,2593.2368,2063853193,4351805.259
161340,2593.2368,2063853193,4351805.259
161345,2593.2368,2063853193,4351805.259
161350,2593.2368,2063853193,4351805.259
161355,2593.2368,2063853193,4351805.259
161400,2593.2368,2063853193,4351805.259
161405,2593.2368,2063853193,4351805.259
161410,2593.2368,2063853193,4351805.259
161415,2593.2368,2063853193,4351805.259
161420,2593.2368,2063853193,4351805.259
161425,2593.2368,2063853193,4351805.259
161430,2593.2368,2063853193,4351805.259
161435,2593.2368,2063853193,4351805.259
161440,2593.2368,2063853193,4351805.259
161445,2593.2368,2063853193,4351805.259
161450,2593.2368,2063853193,4351805.259
161455,2593.2368,2063853193,4351805.259
161500,2593.2368,2063853193,4351805.259
161505,2593.2368,2063853193,4351805.259
161510,2593.2368,2063853193,4351805.259
161515,2593.2368,2063853193,4351805.259
161520,2593.2368,2063853193,4351805.259
161525,2593.2368,2063853193,4351805.259
161530,2593.2368,2063853193,4351805.259
161535,2593.2368,2063853193,4351805.259
161540,2593.2368,2063853193,4351805.259
161545,2593.2368,2063853193,4351805.259
161550,2593.2368,2063853193,4351805.259
161555,2593.2368,2063853193,4351805.259
161600,2593.2368,2063853193,4351805.259
161605,2593.2368,2063853193,4351805.259
161610,2593.2368,2063853193,4351805.259
161615,2593.2368,2063853193,4351805.259
161620,2593.2368,2063853193,4351805.259
161625,2593.2368,2063853193,4351805.259
161630,2593.2368,2063853193,4351805.259
161635,2593.2368,2063853193,4351805.259
161640,2593.2368,2063853193,4351805.259
161645,2593.2368,2063853193,4351805.259
161650,2593.2368,2063853193,4351805.259
161653,2593.2368,2063853193,4351805.259
